name	lat	lng	category	subcategory	description	phone	website	address	hours_mon	hours_tue	hours_wed	hours_thu	hours_fri	hours_sat	hours_sun	image_file
Wolfville Chiropractic Centre Ltd Dr. Ward MacDonald, DC & Christine MacDonald RMT	45.0923881	-64.3614664	Business	Other	"<b>Wolfville Chiropractic Centre Ltd Dr. Ward MacDonald, DC & Christine MacDonald RMT</b><br><i>112 Front St, Wolfville, NS B4P 1A4, Canada</i><br>Tel: (902) 542-5380<br><a href=""https://wolfvillechiropractic.janeapp.com/"">https://wolfvillechiropractic.janeapp.com/</a>"	(902) 542-5380	https://wolfvillechiropractic.janeapp.com/	112 Front St, Wolfville, NS B4P 1A4, Canada	F: 11:00 T: 17:30	F: 08:00 T: 15:00	F: 08:00 T: 12:00	F: 11:00 T: 18:00	F: 08:00 T: 00:00	closed	closed	wolfville-chiropractic-centre-ltd-dr-ward-macdonald-dc-christine-macdonald-rmt.jpg
Colibri Software	45.0884069	-64.36831289999999	Business	Other	"<b>Colibri Software</b><br><i>24 University Ave, Wolfville, NS B4P 2P7, Canada</i><br>Tel: (902) 704-0243<br><a href=""http://www.colibri-software.com/"">http://www.colibri-software.com/</a>"	(902) 704-0243	http://www.colibri-software.com/	24 University Ave, Wolfville, NS B4P 2P7, Canada	F: 10:00 T: 18:00	F: 10:00 T: 18:00	F: 10:00 T: 18:00	F: 10:00 T: 18:00	F: 10:00 T: 18:00	F: 10:00 T: 18:00	F: 10:00 T: 18:00	
Southwest Nova Insurance Group Inc.	45.0923142	-64.3555927	Business	Professional Services	"<b>Southwest Nova Insurance Group Inc.</b><br><i>260 Main St, Wolfville, NS B4P 1C6, Canada</i><br>Tel: (902) 678-8883<br><a href=""http://www.swni.ca/"">http://www.swni.ca/</a>"	(902) 678-8883	http://www.swni.ca/	260 Main St, Wolfville, NS B4P 1C6, Canada	F: 08:30 T: 16:30	F: 08:30 T: 16:30	F: 08:30 T: 16:30	F: 08:30 T: 16:30	F: 08:30 T: 16:30	closed	closed	southwest-nova-insurance-group-inc.jpg
MARA Medical Aesthetics	45.0921917	-64.3577255	Business	Health	"<b>MARA Medical Aesthetics</b><br><i>318 Main St, Wolfville, NS B4P 1C4, Canada</i><br>Tel: (902) 678-9458<br><a href=""http://www.marawolfville.com/"">http://www.marawolfville.com/</a>"	(902) 678-9458	http://www.marawolfville.com/	318 Main St, Wolfville, NS B4P 1C4, Canada	closed	F: 10:30 T: 16:00	F: 10:30 T: 16:00	F: 10:30 T: 18:00	F: 10:30 T: 17:00	F: 10:30 T: 14:00	closed	mara-medical-aesthetics.jpg
Tide times Board	45.0926201	-64.35962839999999	Nature	Park	<b>Tide times Board</b><br><i>24 Harbourside Dr #8, Wolfville, NS B4P 2C1, Canada</i>			24 Harbourside Dr #8, Wolfville, NS B4P 2C1, Canada								tide-times-board.jpg
Willow Park	45.0917526	-64.3563671	Nature	Park	<b>Willow Park</b><br><i>11 Willow Ave, Wolfville, NS B4P 2G5, Canada</i>			11 Willow Ave, Wolfville, NS B4P 2G5, Canada								willow-park.jpg
Clock Park	45.0915183	-64.36396859999999	Nature	Park	<b>Clock Park</b><br><i>484 Main St, Wolfville, NS B4P 1E3, Canada</i>			484 Main St, Wolfville, NS B4P 1E3, Canada	closed	closed	closed	closed	closed	closed	F: 00:00 T: 23:59	clock-park.jpg
Wolfville Rotary Field	45.0904006	-64.3520806	Nature	Park	<b>Wolfville Rotary Field</b><br><i>33-43 Orchard Ave, Wolfville, NS B4P 1C5, Canada</i>			33-43 Orchard Ave, Wolfville, NS B4P 1C5, Canada								wolfville-rotary-field.jpg
Wolfville Dykes Rugby Fields	45.0940649	-64.3696076	Nature	Park	<b>Wolfville Dykes Rugby Fields</b><br><i>9 Balcom Dr, Wolfville, NS B4P 2N8, Canada</i>			9 Balcom Dr, Wolfville, NS B4P 2N8, Canada								
Reservoir Park	45.0853957	-64.343666	Nature	Park	<b>Reservoir Park</b><br><i>1 Pleasant St, Wolfville, NS B4P 1M6, Canada</i>			1 Pleasant St, Wolfville, NS B4P 1M6, Canada								
Peepers Pond Frog Habitat	45.08405	-64.343734	Nature	Park	<b>Peepers Pond Frog Habitat</b><br><i>79 Perry Bowles St, Wolfville, NS B4P 1N9, Canada</i>			79 Perry Bowles St, Wolfville, NS B4P 1N9, Canada								
Pond View Park	45.08947209999999	-64.3797926	Nature	Park	<b>Pond View Park</b><br><i>Wolfville, NS B4P 0A6, Canada</i>			Wolfville, NS B4P 0A6, Canada								
Port Williams Park	45.1009466	-64.4103396	Nature	Park	"<b>Port Williams Park</b><br><i>1084 NS-358, Port Williams, NS B0P 1T0, Canada</i><br>Tel: (902) 542-4411<br><a href=""https://www.portwilliams.com/community/port-williams-community-park"">https://www.portwilliams.com/community/port-williams-community-park</a>"	(902) 542-4411	https://www.portwilliams.com/community/port-williams-community-park	1084 NS-358, Port Williams, NS B0P 1T0, Canada	F: 09:00 T: 13:00	F: 09:00 T: 13:00	F: 09:00 T: 13:00	F: 09:00 T: 13:00	F: 09:00 T: 13:00	closed	closed	port-williams-park.jpg
Ransom Creek	45.1164397	-64.3404048	Nature	Natural Feature	<b>Ransom Creek</b><br><i>Ransom Creek, Canada</i>			Ransom Creek, Canada								
Harding Brook	45.0773191	-64.3156652	Nature	Natural Feature	<b>Harding Brook</b><br><i>Harding Brook, Nova Scotia B4P 0G8, Canada</i>			Harding Brook, Nova Scotia B4P 0G8, Canada								
Long Island	45.12388529999999	-64.3350975	Nature	Natural Feature	<b>Long Island</b><br><i>Long Island, Kings County, NS B0P 1M0, Canada</i>			Long Island, Kings County, NS B0P 1M0, Canada								
Hancock Brook	45.0831243	-64.4152132	Nature	Natural Feature	<b>Hancock Brook</b><br><i>Hancock Brook, Kings County, NS B4P 0N5, Canada</i>			Hancock Brook, Kings County, NS B4P 0N5, Canada								
Curry Brook	45.0841706	-64.2998092	Nature	Natural Feature	<b>Curry Brook</b><br><i>Curry Brook, Nova Scotia B4P 0K7, Canada</i>			Curry Brook, Nova Scotia B4P 0K7, Canada								
Wall Brook	45.084938	-64.2989384	Nature	Natural Feature	<b>Wall Brook</b><br><i>Wall Brook, Nova Scotia B4P 0K7, Canada</i>			Wall Brook, Nova Scotia B4P 0K7, Canada								
Burntland Brook	45.0500605	-64.38208809999999	Nature	Natural Feature	<b>Burntland Brook</b><br><i>Burntland Brook, Kings County, NS B4P 2R1, Canada</i>			Burntland Brook, Kings County, NS B4P 2R1, Canada								
Wolfville Reservoir Beach	45.0858049	-64.3422031	Nature	Natural Feature	<b>Wolfville Reservoir Beach</b><br><i>Wolfville Reservoir Beach, Pleasant St, Wolfville, NS B4P 1M6, Canada</i>			Wolfville Reservoir Beach, Pleasant St, Wolfville, NS B4P 1M6, Canada								wolfville-reservoir-beach.jpg
Wolfville Ridge	45.06681239999999	-64.3911651	Nature	Natural Feature	<b>Wolfville Ridge</b><br><i>Wolfville Ridge, Kings County, NS B4P 2R2, Canada</i>			Wolfville Ridge, Kings County, NS B4P 2R2, Canada								
